id_text	designation	provenience	museum_no	excavation_no	accession_no	primary_publication	publication_history	genre	subgenre	period
P004986	ATU 7, pl. 092, HD 03	Uruk (mod. Warka)	HD: W — HD 03	W — HD 03		ATU 7, pl. 092, HD 03		Administrative		Uruk III
P004987	ATU 7, pl. 092, HD 04	Uruk (mod. Warka)	HD: W — HD 04	W — HD 04		ATU 7, pl. 092, HD 04		Administrative		Uruk III
P004988	ATU 7, pl. 092, HD 13	Uruk (mod. Warka)	HD: W — HD 13	W — HD 13		ATU 7, pl. 092, HD 13		Administrative		Uruk III
P004989	ATU 7, pl. 092, HD 14	Uruk (mod. Warka)	HD: W — HD 14	W — HD 14		ATU 7, pl. 092, HD 14		Administrative		Uruk III
P004990	ATU 7, pl. 093, HD 15	Uruk (mod. Warka)	HD: W — HD 15	W — HD 15		ATU 7, pl. 093, HD 15		Administrative		Uruk III
P004991	ATU 7, pl. 093, HD 16	Uruk (mod. Warka)	HD: W — HD 16	W — HD 16		ATU 7, pl. 093, HD 16		Administrative		Uruk III
P004992	ATU 7, pl. 093, HD 17	Uruk (mod. Warka)	HD: W — HD 17	W — HD 17		ATU 7, pl. 093, HD 17		Administrative		Uruk III
P004993	ATU 7, pl. 093, HD 18	Uruk (mod. Warka)	HD: W — HD 18	W — HD 18		ATU 7, pl. 093, HD 18		Administrative		Uruk III
P004994	ATU 7, pl. 093, HD 19	Uruk (mod. Warka)	HD: W — HD 19	W — HD 19		ATU 7, pl. 093, HD 19		Administrative		Uruk III
P004995	ATU 7, pl. 093, HD 20	Uruk (mod. Warka)	HD: W — HD 20	W — HD 20		ATU 7, pl. 093, HD 20		Administrative		Uruk III
P004996	ATU 7, pl. 093, HD 21	Uruk (mod. Warka)	HD: W — HD 21	W — HD 21		ATU 7, pl. 093, HD 21		Administrative		Uruk III
P004997	ATU 7, pl. 093, HD 22	Uruk (mod. Warka)	HD: W — HD 22	W — HD 22		ATU 7, pl. 093, HD 22		Administrative		Uruk III
P004998	IM 023458,1	Uruk (mod. Warka)	IM 023458,1	W — ?		unpublished unassigned ?		Administrative		Uruk III
P004999	IM 0234XX,1	Uruk (mod. Warka)	IM 0234XX,1	W — ?		unpublished unassigned ?		Administrative		Uruk III
P005001	IM 0234XX,3	Uruk (mod. Warka)	IM 0234XX,3	W — ?		unpublished unassigned ?		Administrative		Uruk III
P005002	IM 0234XX,4	Uruk (mod. Warka)	IM 0234XX,4	W — ?		unpublished unassigned ?		Administrative		Uruk III
P005004	IM 025757,01	Uruk (mod. Warka)	IM 025757,01	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005005	IM 025757,02	Uruk (mod. Warka)	IM 025757,02	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005006	IM 025757,03	Uruk (mod. Warka)	IM 025757,03	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005007	IM 025757,04	Uruk (mod. Warka)	IM 025757,04	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005008	IM 025757,05	Uruk (mod. Warka)	IM 025757,05	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005009	IM 025757,06	Uruk (mod. Warka)	IM 025757,06	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005010	IM 025757,07	Uruk (mod. Warka)	IM 025757,07	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005011	IM 025757,08	Uruk (mod. Warka)	IM 025757,08	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005012	IM 025757,09	Uruk (mod. Warka)	IM 025757,09	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005013	IM 025757,10	Uruk (mod. Warka)	IM 025757,10	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005014	IM 025757,11	Uruk (mod. Warka)	IM 025757,11	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005015	IM 025757,12	Uruk (mod. Warka)	IM 025757,12	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005016	IM 025757,13	Uruk (mod. Warka)	IM 025757,13	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005017	IM 025758,2	Uruk (mod. Warka)	IM 025758,2	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005018	IM 025759,1	Uruk (mod. Warka)	IM 025759,1	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005019	IM 025759,3	Uruk (mod. Warka)	IM 025759,3	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005020	IM 025759,4	Uruk (mod. Warka)	IM 025759,4	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005021	IM 025759,5	Uruk (mod. Warka)	IM 025759,5	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005022	IM 025759,6	Uruk (mod. Warka)	IM 025759,6	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005023	IM 046001	Uruk (mod. Warka)	IM 046001	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005026	IM 046238	Uruk (mod. Warka)	IM 046238	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005027	IM 046618,a	Uruk (mod. Warka)	IM 046618,a	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005028	IM 046618,b	Uruk (mod. Warka)	IM 046618,b	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005029	IM 046619	Uruk (mod. Warka)	IM 046619	W — ?		unpublished unassigned ?		Administrative		Uruk IV
P005031	IM nn1	Uruk (mod. Warka)	IM nn1	W 99999,zz		unpublished unassigned ?		Administrative		Uruk III
P005032	IM nn2	Uruk (mod. Warka)	IM nn2	W 99999,zz		unpublished unassigned ?		Administrative		Uruk III
P005033	IM nn3	Uruk (mod. Warka)	IM nn3	W 99999,zz		unpublished unassigned ?		Administrative		Uruk III
P005034	ATU 6, pl. 089, VAT 15288	Uruk (mod. Warka)	VAT 15288	W — ?		ATU 6, pl. 089, VAT 15288	ATU 1, 617	Administrative		Uruk III
P005035	ATU 6, pl. 089, VAT 1700	Uruk (mod. Warka)	VAT 17000	W — ?		ATU 6, pl. 089, VAT 1700		Administrative		Uruk III
P005037	ATU 6, pl. 089, VAT 17697	Uruk (mod. Warka)	VAT 17697	W — ?		ATU 6, pl. 089, VAT 17697		Administrative		Uruk III
P005038	ATU 6, pl. 089, VAT 17724	Uruk (mod. Warka)	VAT 17724	W — ?		ATU 6, pl. 089, VAT 17724		Administrative		Uruk III
P005039	ATU 6, pl. 089, VAT 17754	Uruk (mod. Warka)	VAT 17754	W — ?		ATU 6, pl. 089, VAT 17754		Administrative		Uruk III
P005040	ATU 6, pl. 089, VAT 17763,d	Uruk (mod. Warka)	VAT 17763, d	W — ?		ATU 6, pl. 089, VAT 17763,d		Administrative		Uruk III
P005041	ATU 6, pl. 089, VAT 17864	Uruk (mod. Warka)	VAT 17864	W — ?		ATU 6, pl. 089, VAT 17864		Administrative		Uruk III
P005043	ATU 6, pl. 090, VAT 17884,a	Uruk (mod. Warka)	VAT 17884, a	W — ?		ATU 6, pl. 090, VAT 17884,a		Administrative		Uruk III
P005044	ATU 6, pl. 090, VAT 17884,f	Uruk (mod. Warka)	VAT 17884, f	W — ?		ATU 6, pl. 090, VAT 17884,f		Administrative		Uruk III
P005045	ATU 6, pl. 090, VAT 17885,b	Uruk (mod. Warka)	VAT 17885, b	W — ?		ATU 6, pl. 090, VAT 17885,b		Administrative		Uruk III
P005047	ATU 6, pl. 090, VAT 17885,d	Uruk (mod. Warka)	VAT 17885, d	W — ?		ATU 6, pl. 090, VAT 17885,d		Administrative		Uruk III
P005048	ATU 6, pl. 090, VAT 17885,e	Uruk (mod. Warka)	VAT 17885, e	W — ?		ATU 6, pl. 090, VAT 17885,e		Administrative		Uruk III
P005049	ATU 6, pl. 090, VAT 21512	Uruk (mod. Warka)	VAT 21512	W — ?		ATU 6, pl. 090, VAT 21512		Administrative		Uruk III
P005050	ATU 6, pl. 090, VAT 21513	Uruk (mod. Warka)	VAT 21513	W — ?		ATU 6, pl. 090, VAT 21513		Administrative		Uruk III
P005051	ATU 6, pl. 090, VAT 21514	Uruk (mod. Warka)	VAT 21514	W — ?		ATU 6, pl. 090, VAT 21514		Administrative		Uruk III
P005052	ATU 6, pl. 090, VAT 21515	Uruk (mod. Warka)	VAT 21515	W — ?		ATU 6, pl. 090, VAT 21515		Administrative		Uruk III
P005053	ATU 6, pl. 090, VAT 21516	Uruk (mod. Warka)	VAT 21516	W — ?		ATU 6, pl. 090, VAT 21516		Administrative		Uruk III
P005056	ATU 6, pl. 091, VAT 21519	Uruk (mod. Warka)	VAT 21519	W — ?		ATU 6, pl. 091, VAT 21519		Administrative		Uruk III
P005057	ATU 6, pl. 091, VAT 21520	Uruk (mod. Warka)	VAT 21520	W — ?		ATU 6, pl. 091, VAT 21520		Administrative		Uruk III
P005058	ATU 6, pl. 091, VAT 21521	Uruk (mod. Warka)	VAT 21521	W — ?		ATU 6, pl. 091, VAT 21521		Administrative		Uruk III
P005059	ATU 6, pl. 091, VAT 21522	Uruk (mod. Warka)	VAT 21522	W — ?		ATU 6, pl. 091, VAT 21522		Administrative		Uruk III
P005060	ATU 6, pl. 091, VAT 21523	Uruk (mod. Warka)	VAT 21523	W — ?		ATU 6, pl. 091, VAT 21523		Administrative		Uruk III
P005061	ATU 6, pl. 091, VAT 21524	Uruk (mod. Warka)	VAT 21524	W — ?		ATU 6, pl. 091, VAT 21524		Administrative		Uruk III
P005062	ATU 6, pl. 091, VAT 21525	Uruk (mod. Warka)	VAT 21525	W — ?		ATU 6, pl. 091, VAT 21525		Administrative		Uruk III
P005063	ATU 6, pl. 091, VAT 21526	Uruk (mod. Warka)	VAT 21526	W — ?		ATU 6, pl. 091, VAT 21526		Administrative		Uruk III
P005064	ATU 6, pl. 091, VAT 21527	Uruk (mod. Warka)	VAT 21527	W — ?		ATU 6, pl. 091, VAT 21527		Administrative		Uruk III
P005065	ATU 6, pl. 091, VAT 21528	Uruk (mod. Warka)	VAT 21528	W — ?		ATU 6, pl. 091, VAT 21528		Administrative		Uruk III
P005066	ATU 6, pl. 091, VAT 21529	Uruk (mod. Warka)	VAT 21529	W — ?		ATU 6, pl. 091, VAT 21529		Administrative		Uruk III
P005068	MSVO 1, 001	uncertain (mod. Jemdet Nasr)	Ashm 1926-0561	Ashm 1926,561		MSVO 1, 001	OECT 07, 028; discussed by J. Friberg, AfO 44/45 (1997/98) 28ff; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 212 fig. 87	Administrative		Uruk III
P005069	MSVO 1, 002	uncertain (mod. Jemdet Nasr)	Ashm 1926-0583	Ashm 1926,583		MSVO 1, 002	OECT 07, 100; C. Allotte de la Fuÿe, RA 027 (1930) 65-71; A. Vaiman, Peredn. sbornik 1966, 13-15 (= BagM 21, 1990, 101-103); Frühe Schrift  96-99 (catalogue no. 12.1); cited M. Liverani, JESHO 39, 1996, 11-12, with Frühe Schrift figure; discussed by J. Fr	Administrative		Uruk III
P005070	MSVO 1, 003	uncertain (mod. Jemdet Nasr)	Ashm 1926-0577	Ashm 1926,577		MSVO 1, 003	OECT 07, 083; Frühe Schrift  96-99 (catalogue no. 12.2); cited M. Liverani, JESHO 39, 1996, 11-12, with Fruehe Schrift figure	Administrative		Uruk III
P005071	MSVO 1, 004	uncertain (mod. Jemdet Nasr)	IM 055591	Ashm 1926,638		MSVO 1, 004	OECT 07, 099; cited M. Liverani, JESHO 39, 1996, 12	Administrative		Uruk III
P005072	MSVO 1, 005 + 006	uncertain (mod. Jemdet Nasr)	IM 132911 + IM 055608	Ashm 1926,653 + Ashm 1926,717		MSVO 1, 005 + 006	OECT 07, 067 + 179	Administrative		Uruk III
P005074	MSVO 1, 007	uncertain (mod. Jemdet Nasr)	Ashm 1926-0587	Ashm 1926,587		MSVO 1, 007	OECT 07, 119 = 145	Administrative		Uruk III
P005075	MSVO 1, 008	uncertain (mod. Jemdet Nasr)	Ashm 1926-0622	Ashm 1926,622		MSVO 1, 008	OECT 07, 142	Administrative		Uruk III
P005076	MSVO 1, 009	uncertain (mod. Jemdet Nasr)	Ashm 1926-0689	Ashm 1926,689		MSVO 1, 009	OECT 07, 089	Administrative		Uruk III
P005077	MSVO 1, 010	uncertain (mod. Jemdet Nasr)	OIM A02515			MSVO 1, 010	RA 026, 15:2; Frühe Schrift  p. 99, fig. 12e; discussed by J. Friberg, AfO 44/45 (1997/98) 38; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 205 fig. 81; Woods, Christpher, OIMP 32 (2015) 079	Administrative		Uruk III
P005078	MSVO 1, 011	uncertain (mod. Jemdet Nasr)	BM 116627		1924-05-12, 0003	MSVO 1, 011	OECT 07, 097	Administrative		Uruk III
P005079	MSVO 1, 012	uncertain (mod. Jemdet Nasr)	BM 116629			MSVO 1, 012	OECT 07, 098	Administrative		Uruk III
P005080	MSVO 1, 013	uncertain (mod. Jemdet Nasr)	Ashm 1926-0597	Ashm 1926,597		MSVO 1, 013	OECT 07, 139	Administrative		Uruk III
P005081	MSVO 1, 014	uncertain (mod. Jemdet Nasr)	Ashm 1926-0605	Ashm 1926,605		MSVO 1, 014	OECT 07, 079	Administrative		Uruk III
P005082	MSVO 1, 015	uncertain (mod. Jemdet Nasr)	Ashm 1926-0670	Ashm 1926,670		MSVO 1, 015	OECT 07, 069	Administrative		Uruk III
P005083	MSVO 1, 016	uncertain (mod. Jemdet Nasr)	Ashm 1926-0710	Ashm 1926,710		MSVO 1, 016	OECT 07, 170	Administrative		Uruk III
P005084	MSVO 1, 017	uncertain (mod. Jemdet Nasr)	IM 132915	Ashm 1926,667		MSVO 1, 017	OECT 07, 133	Administrative		Uruk III
P005085	MSVO 1, 018	uncertain (mod. Jemdet Nasr)	IM 055598	Ashm 1926,611		MSVO 1, 018	OECT 07, 105	Administrative		Uruk III
P005086	MSVO 1, 019	uncertain (mod. Jemdet Nasr)	IM 055612	Ashm 1928,581		MSVO 1, 019	OECT 07, 191	Administrative		Uruk III
P005087	MSVO 1, 020	uncertain (mod. Jemdet Nasr)	IM 055601	Ashm 1926,619		MSVO 1, 020	OECT 07, 052	Administrative		Uruk III
P005088	MSVO 1, 021	uncertain (mod. Jemdet Nasr)	IM 055589	Ashm 1926,624		MSVO 1, 021	OECT 07, 015	Administrative		Uruk III
P005089	MSVO 1, 022	uncertain (mod. Jemdet Nasr)	IM 132935	Ashm 1926,706		MSVO 1, 022	OECT 07, 164	Administrative		Uruk III
P005090	MSVO 1, 023	uncertain (mod. Jemdet Nasr)	IM 132905	Ashm 1926,628		MSVO 1, 023	OECT 07, 016	Administrative		Uruk III
P005091	MSVO 1, 024	uncertain (mod. Jemdet Nasr)	IM 132907	Ashm 1926,635		MSVO 1, 024	unpublished	Administrative		Uruk III
P005092	MSVO 1, 025	uncertain (mod. Jemdet Nasr)	OIM A02516			MSVO 1, 025	RA 026, 15:4	Administrative		Uruk III
P005093	MSVO 1, 026	uncertain (mod. Jemdet Nasr)	IM 055616	Ashm 1926,623+691		MSVO 1, 026	OECT 07, 017 + 115	Administrative		Uruk III
P005094	MSVO 1, 027	uncertain (mod. Jemdet Nasr)	IM 055590	Ashm 1926,630		MSVO 1, 027	OECT 07, 103	Administrative		Uruk III
P005095	MSVO 1, 028	uncertain (mod. Jemdet Nasr)	Ashm 1927-0062	Ashm 1927,62		MSVO 1, 028	unpublished	Administrative		Uruk III
P005096	MSVO 1, 029	uncertain (mod. Jemdet Nasr)	BM 116626			MSVO 1, 029	OECT 07, 095	Administrative		Uruk III
P005097	MSVO 1, 030	uncertain (mod. Jemdet Nasr)	BM 116628			MSVO 1, 030	OECT 07, 096	Administrative		Uruk III
P005098	MSVO 1, 031	uncertain (mod. Jemdet Nasr)	Ashm 1926-0633	Ashm 1926,633		MSVO 1, 031	OECT 07, 001	Administrative		Uruk III
P005099	MSVO 1, 032	uncertain (mod. Jemdet Nasr)	Ashm 1927-0056	Ashm 1927,56		MSVO 1, 032	unpublished	Administrative		Uruk III
P005100	MSVO 1, 033	uncertain (mod. Jemdet Nasr)	AO 08850			MSVO 1, 033	F. Thureau-Dangin, RA 24 (1927) 26	Administrative		Uruk III
P005101	MSVO 1, 034	uncertain (mod. Jemdet Nasr)	AO 08860			MSVO 1, 034	F. Thureau-Dangin, RA 24 (1927) 28; B. André and C. Ziegler, Naissance de l’écriture: cunéiformes et hiéroglyphes (Paris 1982) cat. no. 9, p. 53 photo rev.	Administrative		Uruk III
P005102	MSVO 1, 035	uncertain (mod. Jemdet Nasr)	AO 08861			MSVO 1, 035	F. Thureau-Dangin, RA 24 (1927) 28	Administrative		Uruk III
P005103	MSVO 1, 036	uncertain (mod. Jemdet Nasr)	AO 08857			MSVO 1, 036	F. Thureau-Dangin, RA 24 (1927) 27	Administrative		Uruk III
P005104	MSVO 1, 037	uncertain (mod. Jemdet Nasr)	AO 08851			MSVO 1, 037	F. Thureau-Dangin, RA 24 (1927) 26	Administrative		Uruk III
P005105	MSVO 1, 038	uncertain (mod. Jemdet Nasr)	AO 08856			MSVO 1, 038	F. Thureau-Dangin, RA 24 (1927) 27; B. André and C. Ziegler, Naissance de l’écriture: cunéiformes et hiéroglyphes (Paris 1982) cat. no. 28, p. 75 photo obv.	Administrative		Uruk III
P005106	MSVO 1, 039	uncertain (mod. Jemdet Nasr)	AO 08859			MSVO 1, 039	F. Thureau-Dangin, RA 24 (1927) 28	Administrative		Uruk III
P005107	MSVO 1, 040	uncertain (mod. Jemdet Nasr)	AO 08855			MSVO 1, 040	F. Thureau-Dangin, RA 24 (1927) 27	Administrative		Uruk III
P005108	MSVO 1, 041	uncertain (mod. Jemdet Nasr)	AO 08858			MSVO 1, 041	F. Thureau-Dangin, RA 24 (1927) 28	Administrative		Uruk III
P005109	MSVO 1, 042	uncertain (mod. Jemdet Nasr)	AO 08852			MSVO 1, 042	F. Thureau-Dangin, RA 24 (1927) 26	Administrative		Uruk III
P005110	MSVO 1, 043	uncertain (mod. Jemdet Nasr)	IM 132927	Ashm 1926,733+Frag		MSVO 1, 043	OECT 07, 188 + frag	Administrative		Uruk III
P005111	MSVO 1, 044	uncertain (mod. Jemdet Nasr)	IM 055621	Ashm 1926,672 + 736		MSVO 1, 044	OECT 07, 135 + 143	Administrative		Uruk III
P005112	MSVO 1, 045	uncertain (mod. Jemdet Nasr)	IM 132916	Ashm 1926,669		MSVO 1, 045	OECT 07, 053	Administrative		Uruk III
P005113	MSVO 1, 046	uncertain (mod. Jemdet Nasr)	IM 055607,a	Ashm 1926,707		MSVO 1, 046	OECT 07, 165	Administrative		Uruk III
P005114	MSVO 1, 047	uncertain (mod. Jemdet Nasr)	Ashm 1926-0578	Ashm 1926,578		MSVO 1, 047	OECT 07, 085	Administrative		Uruk III
P005115	MSVO 1, 048	uncertain (mod. Jemdet Nasr)	Ashm 1927-0057	Ashm 1927,57		MSVO 1, 048	unpublished	Administrative		Uruk III
P005116	MSVO 1, 049	uncertain (mod. Jemdet Nasr)	IM 055586	Ashm 1926,603		MSVO 1, 049	OECT 07, 042	Administrative		Uruk III
P005117	MSVO 1, 050	uncertain (mod. Jemdet Nasr)	IM 132912	Ashm 1926,656		MSVO 1, 050	OECT 07, 061	Administrative		Uruk III
P005118	MSVO 1, 051	uncertain (mod. Jemdet Nasr)	IM 055604	Ashm 1926,661		MSVO 1, 051	OECT 07, 137	Administrative		Uruk III
P005119	MSVO 1, 052	uncertain (mod. Jemdet Nasr)	IM 055597	Ashm 1926,590		MSVO 1, 052	OECT 07, 063	Administrative		Uruk III
P005120	MSVO 1, 053	uncertain (mod. Jemdet Nasr)	IM 132914	Ashm 1926,659		MSVO 1, 053	OECT 07, 037	Administrative		Uruk III
P005121	MSVO 1, 054	uncertain (mod. Jemdet Nasr)	Ashm 1926-0595	Ashm 1926,595		MSVO 1, 054	OECT 07, 106 - 107	Administrative		Uruk III
P005122	MSVO 1, 055	uncertain (mod. Jemdet Nasr)	BM 116625a			MSVO 1, 055	unpublished	Administrative		Uruk III
P005123	MSVO 1, 056	uncertain (mod. Jemdet Nasr)	BM 116628a			MSVO 1, 056	unpublished	Administrative		Uruk III
P005124	MSVO 1, 057	uncertain (mod. Jemdet Nasr)	Ashm 1927-0055.2	Ashm 1927,55.2		MSVO 1, 057	unpublished	Administrative		Uruk III
P005125	MSVO 1, 058	uncertain (mod. Jemdet Nasr)	Ashm 1927-0046	Ashm 1927,46		MSVO 1, 058	unpublished	Administrative		Uruk III
P005126	MSVO 1, 059	uncertain (mod. Jemdet Nasr)	Ashm 1927-0065g	Ashm 1927,65g		MSVO 1, 059	unpublished	Administrative		Uruk III
P005127	MSVO 1, 060	uncertain (mod. Jemdet Nasr)	Ashm 1927-0063	Ashm 1927,63		MSVO 1, 060	unpublished	Administrative		Uruk III
P005128	MSVO 1, 061	uncertain (mod. Jemdet Nasr)	Ashm 1927-0064	Ashm 1927,64		MSVO 1, 061	unpublished	Administrative		Uruk III
P005129	MSVO 1, 062	uncertain (mod. Jemdet Nasr)	Ashm 1926-0745	Ashm 1926,745		MSVO 1, 062	unpublished	Administrative		Uruk III
P005130	MSVO 1, 063	uncertain (mod. Jemdet Nasr)	Ashm 1926-0747	Ashm 1926,747		MSVO 1, 063	unpublished	Administrative		Uruk III
P005131	MSVO 1, 064	uncertain (mod. Jemdet Nasr)	Ashm 1926-0748	Ashm 1926,748		MSVO 1, 064	OECT 07, 189b	Administrative		Uruk III
P005132	MSVO 1, 065	uncertain (mod. Jemdet Nasr)	Ashm 1926-0708	Ashm 1926,708		MSVO 1, 065	OECT 07, 168	Administrative		Uruk III
P005133	MSVO 1, 066	uncertain (mod. Jemdet Nasr)	Ashm 1924-1556			MSVO 1, 066	JRAS 1931, 840:4	Administrative		Uruk III
P005134	MSVO 1, 067	uncertain (mod. Jemdet Nasr)	IM 055611	Ashm 1926,730		MSVO 1, 067	OECT 07, 176	Administrative		Uruk III
P005135	MSVO 1, 068	uncertain (mod. Jemdet Nasr)	OIM A02514			MSVO 1, 068	RA 026, 15:1; Woods, Christpher, OIMP 32 (2015) 039	Administrative		Uruk III
P005136	MSVO 1, 069	uncertain (mod. Jemdet Nasr)	IM 132929	Ashm 1926,743		MSVO 1, 069	OECT 07, 186	Administrative		Uruk III
P005137	MSVO 1, 070	uncertain (mod. Jemdet Nasr)	IM 132920	Ashm 1926,698		MSVO 1, 070	OECT 07, 127 = 146	Administrative		Uruk III
P005138	MSVO 1, 071	uncertain (mod. Jemdet Nasr)	IM 055599	Ashm 1926-612		MSVO 1, 071	OECT 07, 003	Administrative		Uruk III
P005139	MSVO 1, 072	uncertain (mod. Jemdet Nasr)	IM 132925	Ashm 1926,727		MSVO 1, 072	OECT 07, 163b	Administrative		Uruk III
P005140	MSVO 1, 073	uncertain (mod. Jemdet Nasr)	IM 055609	Ashm 1926,718		MSVO 1, 073	OECT 07, 180	Administrative		Uruk III
P005141	MSVO 1, 074	uncertain (mod. Jemdet Nasr)	Ashm 1926-0614	Ashm 1926,614		MSVO 1, 074	OECT 07, 058	Administrative		Uruk III
P005142	MSVO 1, 075	uncertain (mod. Jemdet Nasr)	Ashm 1927-0053	Ashm 1927,53		MSVO 1, 075	unpublished	Administrative		Uruk III
P005143	MSVO 1, 076	uncertain (mod. Jemdet Nasr)	Ashm 1927-0047	Ashm 1927,47		MSVO 1, 076	unpublished	Administrative		Uruk III
P005144	MSVO 1, 077	uncertain (mod. Jemdet Nasr)	Ashm 1927-0065a	Ashm 1927,65a		MSVO 1, 077	unpublished	Administrative		Uruk III
P005145	MSVO 1, 078	uncertain (mod. Jemdet Nasr)	Ashm 1926-0662	Ashm 1926,662		MSVO 1, 078	OECT 07, 046	Administrative		Uruk III
P005146	MSVO 1, 079	uncertain (mod. Jemdet Nasr)	Ashm 1927-0065j	Ashm 1927,65j		MSVO 1, 079	unpublished	Administrative		Uruk III
P005147	MSVO 1, 080	uncertain (mod. Jemdet Nasr)	Ashm 1926-0666	Ashm 1926,666		MSVO 1, 080	unpublished	Administrative		Uruk III
P005148	MSVO 1, 081	uncertain (mod. Jemdet Nasr)	Ashm 1926-0637	Ashm 1926,637		MSVO 1, 081	OECT 07, 064	Administrative		Uruk III
P005149	MSVO 1, 082	uncertain (mod. Jemdet Nasr)	Ashm 1927-0049	Ashm 1927,49		MSVO 1, 082	unpublished	Administrative		Uruk III
P005150	MSVO 1, 083	uncertain (mod. Jemdet Nasr)	IM 055576	Ashm 1926,563		MSVO 1, 083	OECT 07, 040	Administrative		Uruk III
P005151	MSVO 1, 084	uncertain (mod. Jemdet Nasr)	BM 116730			MSVO 1, 084	OECT 07, 094	Administrative		Uruk III
P005152	MSVO 1, 085	uncertain (mod. Jemdet Nasr)	Ashm 1926-0617	Ashm 1926,617		MSVO 1, 085	OECT 07, 004	Administrative		Uruk III
P005153	MSVO 1, 086	uncertain (mod. Jemdet Nasr)	Ashm 1926-0642	Ashm 1926,642		MSVO 1, 086	OECT 07, 092 - 093	Administrative		Uruk III
P005154	MSVO 1, 087	uncertain (mod. Jemdet Nasr)	Ashm 1926-0705	Ashm 1926,705		MSVO 1, 087	OECT 07, 163a	Administrative		Uruk III
P005155	MSVO 1, 088	uncertain (mod. Jemdet Nasr)	Ashm 1926-0699	Ashm 1926,699		MSVO 1, 088	OECT 07, 147	Administrative		Uruk III
P005156	MSVO 1, 089	uncertain (mod. Jemdet Nasr)	Ashm 1926-0575	Ashm 1926,575		MSVO 1, 089	OECT 07, 024	Administrative		Uruk III
P005157	MSVO 1, 090	uncertain (mod. Jemdet Nasr)	Ashm 1926-0581	Ashm 1926,581		MSVO 1, 090	OECT 07, 134	Administrative		Uruk III
P005158	MSVO 1, 091	uncertain (mod. Jemdet Nasr)	Ashm 1926-0697	Ashm 1926,697		MSVO 1, 091	OECT 07, 141c	Administrative		Uruk III
P005159	MSVO 1, 092	uncertain (mod. Jemdet Nasr)	Ashm X	Ashm X		MSVO 1, 092	unpublished	Administrative		Uruk III
P005160	MSVO 1, 093	uncertain (mod. Jemdet Nasr)	Ashm 1926-0564	Ashm 1926,564		MSVO 1, 093	OECT 07, 078; discussed J. Friberg, Review ZA 84 (1994) 133; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 198-199 fig. 78	Administrative		Uruk III
P005161	MSVO 1, 094 + 124 ?	uncertain (mod. Jemdet Nasr)	IM 055580 + IM 132921?	Ashm 1926,582+700?+721		MSVO 1, 094 + 124 ?	OECT 07, 032 + 187 = 128; S. Monaco, CDLB 2004/3: + MSVO 1, 124!	Administrative		Uruk III
