id_text	cdli_comments	designation	artifact_type	period	provenience	written_in	archive	composite_no	seal_no	composites	seals	museum_no	accession_no	condition_description	artifact_preservation	period_comments	provenience_comments	artifact_type_comments	is_provenience_uncertain	is_period_uncertain	is_artifact_type_uncertain	is_school_text	height	thickness	width	weight	elevation	excavation_no	findspot_square	findspot_comments	stratigraphic_level	surface_preservation	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref	publications_comment	external_resources	external_resources_key	genres_comment	genres_uncertain	languages_uncertain	materials_aspect	materials_color	materials_uncertain	retired	has_fragments	is_artifact_fake	redirect_artifact_id	retired_comments
P005289		MSVO 1, 222	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)						Sx	OIM A02513							0	0	0	0	46.0	25.0	45.0									sealed twice!	Oriental Institute, University of Chicago, Chicago, Illinois, USA			Administrative	undetermined	clay	Englund1991MSVO1; Scheil1929RA26; Woods2010writing	primary; history; history	222; 15:5; 039	46x45x25 - sealed twice! - complete but damaged tablet with an account of a labor force; ; 	OI	b6ace1f1-9701-4dc5-b366-8c15c7da00ca		0	0			0	0	0	0		
P005290		MSVO 1, 223	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)						Sx	IM 132910							0	0	0	0	50.0	26.0	47.0			Ashm 1926,650							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1991-0;1376917	primary;history	223	50x47x26, sealed, complete but badly damaged tablet with an account of a labor force				0	0			0	0	0	0		
P005291		MSVO 1, 224	tablet	Uruk III (ca. 3200-3000 BC)	Kish (mod. Tell Uhaimir)							IM 055574							0	0	0	0	111.0	24.0	98.0			Ashm 1924,0924							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1991-0;1376918	primary;history	224	111x98x24, nearly complete but damaged tablet with an account of sexagesimally counted objects, tablet fom Kish palace, cf. OECT 7, to sign no. 128				0	0			0	0	0	0		
P005292		MSVO 1, 225	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)						Sx	IM 132904							0	0	0	0	54.0	22.0	51.0			Ashm 1926,621							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1991-0;1376919	primary;history	225	54x51x22, sealed, nearly complete but damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005293		MSVO 1, 226	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)						Sx	IM 132918							0	0	0	0	36.0	14.0	34.0			Ashm 1926,692							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1991-0;1376920	primary;history	226	36x34x14, sealed, fragment of a damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005294		MSVO 1, 227	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)						Sx	IM 132919							0	0	0	0	45.0	13.0	31.0			Ashm 1926,693							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1991-0;1376921	primary;history	227	45x31x13, sealed, fragment of a damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005295		MSVO 1, 228	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)						Sx	Ashm 1926-0746							0	0	0	0	53.0	19.0	45.0			Ashm 1926,746							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991MSVO1	primary	228	53x45x19 - sealed - fragment of a damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005296		MSVO 1, 229	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)						Sx	Ashm Y							0	0	0	0	26.0	13.0	22.0			Ashm Y							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991MSVO1	primary	229	26x22x13 - sealed - fragment of a damaged tablet with an account of sexagesimally counted objects				0	0			0	0	0	0		
P005297		MSVO 1, 230	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1927-0059							0	0	0	0	66.0	15.0	44.0			Ashm 1927,59							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991MSVO1	primary	230	66x44x15 - fragment of a damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005298		MSVO 1, 231	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1927-0050							0	0	0	0	56.0	18.0	48.0			Ashm 1927,50							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991MSVO1	primary	231	56x48x18 - fragment of a damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005299		MSVO 1, 232	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1926-0625							0	0	0	0	67.0	16.0	40.0			Ashm 1926,625							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991-0;1376922	primary;history	232	67x40x16, fragment of a damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005300		MSVO 1, 233	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1926-0716 + Ashm 1926-0732							0	0	0	0	57.0	16.0	40.0			Ashm 1926,716+732							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991-0;1376923	primary;history	233	57x40x16, fragment of a damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005301		MSVO 1, 234	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1927-0048							0	0	0	0	54.0	15.0	41.0			Ashm 1927,48							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991MSVO1	primary	234	54x41x15 - fragment of a damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005302		MSVO 1, 235	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							IM 132931							0	0	0	0	71.0	15.0	41.0			Ashm 1926,584a							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1991-0;1376924	primary;history	235	71x41x15, fragmentary, damaged tablet with an account of unclear contents				0	0			0	0	0	0		
P005303		MSVO 1, 236	tablet	Uruk V (ca. 3500-3350 BC)	uncertain (mod. Jemdet Nasr)							IM 132906				change to Uruk V ?, numerical tablet			0	0	0	0	50.0	22.0	43.0			Ashm 1926,632							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1991MSVO1	primary	236	50x43x22 - nearly complete but damaged tablet - so-called “numerical tablet”, no information available concerning its find situation				0	0			0	0	0	0		
P005304		MSVO 1, 237	tablet	Uruk V (ca. 3500-3350 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1926-0634				change to Uruk V ?, numerical tablet			0	0	0	0	47.0	16.0	42.0			Ashm 1926,634							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991MSVO1	primary	237	47x42x16 - complete “numerical tablet” - no information available concerning its find situation				0	0			0	0	0	0		
P005305		MSVO 1, 238	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							IM 055622							0	0	0	0	21.0	9.0	24.0			Ashm 1926,676							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1991-0;1429321	primary;history	238	21x24x9, complete tag with longitudinal perforation concerning small cattle				0	0			0	0	0	0		
P005306		MSVO 1, 239	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1926-0677							0	0	0	0	20.0	10.0	24.0			Ashm 1926,677							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991-0;1429322	primary;history	239	20x24x10, complete tag with longitudinal perforation concerning small cattle				0	0			0	0	0	0		
P005307		MSVO 1, 240	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1937-0626							0	0	0	0	50.0	16.0	29.0			Ashm 1937,626							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991MSVO1; Gregoire2000-35043; Westenholz2014CUSAS26	primary; history; history	240; pl. 112, 1937-626; 11	50x29x16 - damaged tablet with an account of unclear contents - probably not of the Uruk III period; ; 				0	0			0	0	0	0		
P005308		MSVO 1, 241	tablet	Uruk III (ca. 3200-3000 BC)	Kish (mod. Tell Uhaimir)							Ashm 1929-0836							0	0	0	0	54.0	25.0	41.0			Ashm 1929,836							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991MSVO1	primary	241	54x41x25 - fragment of damaged tablet with an account of sexagesimally counted objects - probably not of the Uruk III period - Kish: Kish IV p. 37 (W 1929) found unnumbered 24.8.12				0	0			0	0	0	0		
P005309		MSVO 1, 244	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. Jemdet Nasr)							Ashm 1928-0474							0	0	0	0	150.0	12.0	202.0			Ashm 1928,474							Ashmolean Museum, Oxford, UK			Administrative	undetermined	clay	Englund1991-0;1376925	primary;history	244	150x202x12, rim of beer jug depicted on the plate as if the jug were upright, note the indication of the direction of writing in the archaic period				0	0			0	0	0	0		
P005312		MSVO 3, 01	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 011							1	0	0	0	102.0	21.0	73.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Damerow1991; Nissen1991FrüheSchrift ; Englund2018MSVO3	history; history; primary	p. 696-697; photos obv. rev.. on page before title; 1	Farbfoto; ; Abrechnung über größere Mengen Gerste und verschiedener Arten von Emmer mit Teilsummen und deren Gesamtsumme auf der Rückseite.				0	0			0	0	0	0		
P005313		MSVO 3, 02	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 005							1	0	0	0	101.0	25.0	93.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Damerow1991; Nissen1991FrüheSchrift ; Englund1998OBO160/1; Englund2018MSVO3	history; history; history; primary	p. 704; Nr. 4.2, p. 72 Zeichnung Vs.; p. 196 fig. 77; 2	(photo); ; copy; Die wohl bedeutendste Tafel der Erlenmeyer-Sammlung mit einer Auflistung verschiedener Mengen unterschiedlicher Getreideprodukte und den Ergebnissen der Berechnung des zur Herstellung dieses Produkts benötigten Getreides (Gerstenschrot und Malz).				0	0			0	0	0	0		
P005314		MSVO 3, 03	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 006							1	0	0	0	84.0	17.0	59.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3; sec2380	history; primary; history	Nr. 4.3; 3; 	; Abrechnung über das für verschiedene Mengen von zwei Getreideprodukten benötigte Getreide mit der Summe der Getreidemengen auf der Rückseite.; 				0	0			0	0	0	0		
P005315		MSVO 3, 04	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 007							1	0	0	0	38.0	17.0	39.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.4; 4	; Bruchstück einer Abrechnung aus der Bierherstellung.				0	0			0	0	0	0		
P005316		MSVO 3, 05	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 008							1	0	0	0	46.0	17.0	26.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.5; 5	; Fragment einer Abrechnung über Bierzuteilungen.				0	0			0	0	0	0		
P005317		MSVO 3, 06	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							unknown							1	0	0	0	91.0	18.0	60.0													Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund1998OBO160/1; Englund2018MSVO3; sec2385	history; history; primary; history	Nr. 4.6; p. 195 fig. 76; 6; 	; copy; Auflistung von Bierzuteilungen mit Zeitangaben auf der Rückseite. Da der Ersteigerer unbekannt ist, konnte die Tafel nicht in die Ausstellung aufgenommen werden.; 				0	0			0	0	0	0		
P005318		MSVO 3, 07	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 009							1	0	0	0	69.0	18.0	30.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.7; 7	; Fragment einer Abrechnung über Bierzuteilungen.				0	0			0	0	0	0		
P005319		MSVO 3, 08	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							MS 1711							1	0	0	0	72.0	17.0	50.0										Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.08; 8	; Tafel mit einer Eintragung über Bier und einer Auflistung verschiedener Mengen Malz. Da der Ersteigerer unbekannt ist, konnte die Tafel nicht in die Ausstellung aufgenommen werden.			 List of various quantities of beer and malt.	0	0			0	0	0	0		
P005320		MSVO 3, 09	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Anonymous 005320							1	0	0	0	63.0	16.0	39.0										Daum, Werner, Geneva, Switzerland			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.9; 9	; Auflistung verschiedener Mengen Bier und kleiner Mengen verschiedener Getreide.				0	0			0	0	0	0		
P005321		MSVO 3, 10	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 010							1	0	0	0	43.0	17.0	27.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.10; 10	; Fragment mit Eintragungen über Getreide.				0	0			0	0	0	0		
P005322	20130119: Erlenmeyer 28; Christie's lot no. 053; Auction estimates (complete lot): £ 25000 - 50000; price paid: £ 40.000; re-auctioned by Christie's 18 October 2005 for £160,000, hammer price, £187, 200 including premium	MSVO 3, 11	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Bolaffi 2							1	0	0	0	107.0	28.0	98.0										Bolaffi, A., Turin, Italy			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund1998OBO160/1; Englund2018MSVO3; sec2392	history; history; primary; history	Nr. 4.11; p. 194 fig. 76; 11; 	; copy; Abrechnung über Zuteilungen verschiedener Mengen unterschiedlicher Biersorten an mehrere Personen und für bestimmte Feste(?). Auf der Rückseite sind die Biersorten getrennt summiert und das erforderliche Gerstenschrot und Malz aufgeführt und ebenfalls sum; 				0	0			0	0	0	0		
P005323		MSVO 3, 12	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							BM 140855	1989-01-30, 0004						1	0	0	0	92.0	24.0	70.0										British Museum, London, UK			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.12; 12	; Abrechnung über Zuteilungen von Malz an mehrere Personen mit deren Summe und einer weiteren Eintragung über Gerste auf der Rückseite. BM valued £ 22.800 for exhibition, i.e., price paid + 20%	eBL; BM	BM.140855; W_1989-0130-4		0	0			0	0	0	0		
P005324		MSVO 3, 13	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 012							1	0	0	0	57.0	16.0	41.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.13; 13	; Weitgehend erhaltene Tafel mit zwei Eintragungen über Zuteilungen von Malz.				0	0			0	0	0	0		
P005325		MSVO 3, 14	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 013							1	0	0	0	67.0	17.0	42.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.14; 14	; Abrechnung über Zuteilungen von Malz mit den beiden letzten Eintragungen und der Summe aller Eintragungen auf der Rückseite.				0	0			0	0	0	0		
P005326		MSVO 3, 15	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 014							1	0	0	0	70.0	17.0	46.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.15; 15	; Weitgehend erhaltene Abrechnung über Zuteilungen von Malz mit deren Summe auf der Rückseite.				0	0			0	0	0	0		
P005327		MSVO 3, 16	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							FMB 26.3							1	0	0	0	61.0	17.0	42.0										Bodmer Museum, Cologny, Switzerland			Administrative	undetermined	clay	Englund2018MSVO3; Nissen1991FrüheSchrift; sec2398	primary; history; history	16; Nr. 4.16; 5	Tafel mit zwei Eintragungen über Zuteilungen von Malz. Der Text stammt aus demselben Archiv wie die archaischen Texte der Erlenmeyer-Sammlung.; ; 				0	0			0	0	0	0		
P005328		MSVO 3, 17	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 015							1	0	0	0	25.0	14.0	38.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.17; 17	; Bruchstück einer Abrechnung über Zuteilungen von Malz mit deren Summe auf der Rückseite.				0	0			0	0	0	0		
P005329		MSVO 3, 18	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 016							1	0	0	0	79.0	23.0	69.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.18; 18	; Bruchstück einer Abrechnung über Zuteilungen von Malz mit deren Summe auf der Rückseite.				0	0			0	0	0	0		
P005330		MSVO 3, 19	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 017							1	0	0	0	89.0	22.0	64.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.19; 19	; Bruchstück einer Abrechnung über Zuteilungen von Gerste mit deren Summe auf der Rückseite.				0	0			0	0	0	0		
P005331		MSVO 3, 20	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 018							1	0	0	0	74.0	17.0	51.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.20; 20	; Weitgehend erhaltene Abrechnung über Zuteilungen von Malz mit deren Summe auf der Rückseite.				0	0			0	0	0	0		
P005332		MSVO 3, 21	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 019							1	0	0	0	93.0	23.0	67.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.21; 21	; Abrechnung über Zuteilungen von Malz mit deren Summe auf der Rückseite.				0	0			0	0	0	0		
P005333		MSVO 3, 22	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 020							1	0	0	0	70.0	19.0	47.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.22; 22	; Bruchstück einer Abrechnung über Zuteilungen von Gerste mit Teilsummen(?) auf der Rückseite.				0	0			0	0	0	0		
P005334		MSVO 3, 23	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Bodmer 1							1	0	0	0	61.0	18.0	56.0										Bodmer Museum, Cologny, Switzerland			Administrative	undetermined	clay	Englund2018MSVO3; Nissen1991FrüheSchrift; sec2398	primary; history; history	23; Nr. 4.23; 1	Bruchstück einer Abrechnung über Zuteilungen von Gerste mit der Summen auf der Rückseite. Der Text stammt aus demselben Archiv wie die archaischen Texte der Erlenmeyer-Sammlung.; ; 				0	0			0	0	0	0		
P005335		MSVO 3, 24	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 021							1	0	0	0	105.0	22.0	69.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.24; 24	; Abrechnung über Zuteilungen größerer Mengen Gerste an mehrere Personen mit der Summe der Eintragungen auf der Rückseite. Diese Summe wurde gemeinsam mit einer weiteren Eintragung zu einer Gesamtsumme zusammengefaßt.				0	0			0	0	0	0		
P005336		MSVO 3, 25	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							Berlin 022							1	0	0	0	25.0	19.0	41.0										Land Berlin, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2018MSVO3	history; primary	Nr. 4.25; 25	; Fragment einer Tafel mit größeren Mengen Gerste.				0	0			0	0	0	0		
