id_text	artifact_id	museum_no	designation	publications_key	publications_type	publications_exact_ref	publications_comment	provenience	period	dates	collections	genres	materials	artifact_type	height	thickness	width	weight	elevation	excavation_no	findspot_square	findspot_comments	stratigraphic_level	surface_preservation	condition_description	artifact_preservation	languages	written_in	archive	composite_no	composites	seal_no	seals	accession_no	cdli_comments	artifact_comments	provenience_comments	is_provenience_uncertain	period_comments	is_period_uncertain	artifact_type_comments	is_artifact_type_uncertain	seal_information	is_school_text	alternative_years	external_resources	external_resources_key	genres_comment	genres_uncertain	languages_uncertain	materials_aspect	materials_color	materials_uncertain	retired	has_fragments	is_artifact_fake	redirect_artifact_id	retired_comments
P411623	411623	CUNES 52-06-035	CUSAS 21, 085	Monaco2014CUSAS21	primary	85	Account of barley and grain groats.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	75.0	22.0	51.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411624	411624	CUNES 52-06-036	CUSAS 21, 086	Monaco2014CUSAS21	primary	86	Account of barley and grain groats.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	70.0	20.0	52.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411626	411626	CUNES 52-06-038	CUSAS 21, 046	Monaco2014CUSAS21	primary	46	Field measurements. For other occurrences of AN MARa cf. CUSAS 1, 055 dealing with sheep, and OBO 160/1, pp. 29-31.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	82.0	17.0	55.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411627	411627	CUNES 52-06-039	CUSAS 21, 040	Monaco2014CUSAS21	primary	40	Complete tablet recording workers' assignment (?). Reverse defaced.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	22.0	13.0	29.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411628	411628	CUNES 52-06-040	CUSAS 21, 047	Monaco2014CUSAS21	primary	47	Field measurements. Cf. MS 2900/07 (field text) for the occurrence of AN ŠA3a1 UR2 - for analogy, reading HAL ŠA3a1 UR2 in CUSAS 1, 149 and 153, possibly to be corrected as AN ŠA3a1 UR2.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	84.0	21.0	65.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411629	411629	CUNES 52-06-041	CUSAS 21, 054	Monaco2014CUSAS21	primary	54	Large fragment of an account of onagers of various age, under the responsibility of the functionary ENa NEa for which cf. CUSAS 1, 018 - 124 - 174.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	35.0	13.0	34.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411630	411630	CUNES 52-06-042	CUSAS 21, 036	Monaco2014CUSAS21	primary	36	Almost complete tablet with an account of cereals.	uncertain (mod. uncertain)			Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	47.0	12.0	26.0										undetermined											0		1		0		0				 	0	0			0	0	0	0		
P411631	411631	CUNES 52-06-043	CUSAS 21, 077	Monaco2014CUSAS21	primary	77	Account of cereal products.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	47.0	15.0	35.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411867	411867	CUNES 53-00-001	CUSAS 21, 041	Monaco2014CUSAS21	primary	41	Fragment of a tablet dealing with personnel (?).	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	28.0	17.0	29.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411868	411868	CUNES 53-00-002	CUSAS 21, 042	Monaco2014CUSAS21	primary	42	Fragment of a tablet dealing with personnel (?).	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	27.0	14.0	41.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411869	411869	CUNES 53-00-003	CUSAS 21, 062	Monaco2014CUSAS21	primary	62	Fragment of a tablet with an account of sheep.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	27.0	15.0	37.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411871	411871	CUNES 53-00-005	CUSAS 21, 068	Monaco2014CUSAS21	primary	68	Fragment of a tablet with an account of cattle.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	40.0	16.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411872	411872	CUNES 53-00-006	CUSAS 21, 056	Monaco2014CUSAS21	primary	56	Flake of a tablet with an account of onagers.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	22.0	7.0	22.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411873	411873	CUNES 53-00-007	CUSAS 21, 052	Monaco2014CUSAS21	primary	52	Flake of a tablet dealing with fields.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	18.0	9.0	21.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411874	411874	CUNES 53-00-008	CUSAS 21, 095	Monaco2014CUSAS21	primary	95	Fragment of a tablet with an account of barley.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	40.0	15.0	36.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411875	411875	CUNES 53-00-009	CUSAS 21, 096	Monaco2014CUSAS21	primary	96	Fragment of a tablet with an account of emmer.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	27.0	13.0	21.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411876	411876	CUNES 53-00-010	CUSAS 21, 070	Monaco2014CUSAS21	primary	70	Fragment of a tablet with an account of cattle.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	25.0	14.0	17.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411877	411877	CUNES 53-00-011	CUSAS 21, 055	Monaco2014CUSAS21	primary	55	Fragment of a tablet with an account of onagers.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	25.0	10.0	15.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411878	411878	CUNES 53-00-012	CUSAS 21, 069	Monaco2014CUSAS21	primary	69	Fragment of a tablet with an account of cattle.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	15.0	12.0	23.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411879	411879	CUNES 53-00-013	CUSAS 21, 152	Monaco2014CUSAS21	primary	152	Flake of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	12.0	9.0	30.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411880	411880	CUNES 53-00-014	CUSAS 21, 091	Monaco2014CUSAS21	primary	91	Fragment of a tablet with an account of grain groats.	uncertain (mod. uncertain)	Uruk IV (ca. 3350-3200 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	42.0	15.0	43.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P416126	416126	Anonymous 416126	CUSAS 31, 096	Monaco2016CUSAS31	primary	96		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous, Spain	Administrative	clay	tablet										Good		complete	undetermined											0		0		0		0				 	0	0			0	0	0	0		
P423593	423593	IM 019606	Fünf Jahrtausende Mesopotamien fig. 19 (Uruk Vase)	Strommenger1962-174568	primary			Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Official or display	alabaster	vase	1050.0		360.0			W 14873																vase		0		0	vase	0		0				 	0				0	0	0	0		
P429582	429582	VT 2012.1	CUSAS 31, 147	Monaco2016CUSAS31	primary	147		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Collection BIBLE+ORIENT, University of Fribourg, Switzerland	Administrative	clay	tablet													undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P429583	429583	Anonymous 429583	CUSAS 31, 153	Monaco2016CUSAS31	primary	153		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet													undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P429584	429584	Anonymous 429584	CUSAS 31, 154	Monaco2016CUSAS31	primary	154		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet													undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P429585	429585	Anonymous 429585	CUSAS 31, 188	Monaco2016CUSAS31	primary	188		uncertain (mod. uncertain)			anonymous	Administrative	clay	tablet													undetermined						S999999					0	fake ?	1		0		0				 	0	0			0	0	0	0		
P433193	433193	X.3.221	CUSAS 31, 160	Monaco2016CUSAS31	primary	160		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA	Administrative	clay	tablet													undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P433194	433194	X.3.222	CUSAS 31, 054	Monaco2016CUSAS31	primary	54		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P433195	433195	X.3.223	CUSAS 31, 190	Monaco2016CUSAS31	primary	190		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P433196	433196	X.3.224	CUSAS 31, 189	Monaco2016CUSAS31	primary	189		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P433198	433198	X.3.226	CUSAS 31, 055	Monaco2016CUSAS31	primary	55		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P433199	433199	X.3.227	CUSAS 31, 179	Monaco2016CUSAS31	primary	179		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P433200	433200	X.3.228	CUSAS 31, 170	Monaco2016CUSAS31	primary	170		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P433201	433201	X.3.229	CUSAS 31, 056	Monaco2016CUSAS31	primary	56		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P448700	448700	Anonymous 448700	CUSAS 31, 171	Monaco2016CUSAS31	primary	171		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet													undetermined										antiquities market	0		0		0		0				 	0	0			0	0	0	0		
P449263	449263	CUNES 53-00-017	CUSAS 21, 063	Monaco2014CUSAS21	primary	63	Fragment of a tablet with an account of sheep.	uncertain (mod. uncertain)			Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	27.0	14.0	18.0									fragment	undetermined											0		1		0		0				 	0	0			0	0	0	0		
P449889	449889	CUNES 52-00-029	CUSAS 21, 121	Milano2015CUSAS27; Monaco2014CUSAS21	history; primary	12; 121	; Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	45.0	15.0	20.0							Good		25%	undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449890	449890	CUNES 52-00-030	CUSAS 21, 122	Monaco2014CUSAS21	primary	122	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	33.0	15.0	15.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449891	449891	CUNES 52-00-031	CUSAS 21, 123	Monaco2014CUSAS21	primary	123	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	13.0	15.0	16.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449893	449893	CUNES 52-00-033	CUSAS 21, 124	Monaco2014CUSAS21	primary	124	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	30.0	16.0	18.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449894	449894	CUNES 52-00-034	CUSAS 21, 125	Monaco2014CUSAS21	primary	125	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	12.0	14.0	11.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449895	449895	CUNES 52-00-035	CUSAS 21, 126	Monaco2014CUSAS21	primary	126	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	34.0	12.0	22.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449896	449896	CUNES 52-00-036	CUSAS 21, 105	Monaco2014CUSAS21	primary	105	Flake of a tablet with an account of cereal products.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	21.0	10.0	22.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449897	449897	CUNES 52-00-037	CUSAS 21, 127	Monaco2014CUSAS21	primary	127	Small flake of a tablet with unclear contents. Most likely dealing with cereals.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	47.0	15.0	53.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449898	449898	CUNES 52-00-038	CUSAS 21, 128	Monaco2014CUSAS21	primary	128	Fragment of a tablet with unclear contents. Note that the composite MURUB2 UNUGa occurs in four texts from Uruk: W 22116,4 , W 15771,s, W 20511,1, W 22115,7.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	50.0	16.0	24.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449899	449899	CUNES 52-00-039	CUSAS 21, 051	Monaco2014CUSAS21	primary	51	Large flake from a tablet with a register of field allotments.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	60.0	6.0	59.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449900	449900	CUNES 52-00-040	CUSAS 21, 143	Monaco2014CUSAS21	primary	143	Large flake from a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	30.0	6.0	20.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449901	449901	CUNES 52-00-041	CUSAS 21, 144	Monaco2014CUSAS21	primary	144	Large flake from a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	31.0	6.0	17.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449902	449902	CUNES 52-00-042	CUSAS 21, 145	Monaco2014CUSAS21	primary	145	Small flake of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	18.0	5.0	30.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449903	449903	CUNES 52-00-043	CUSAS 21, 146	Monaco2014CUSAS21	primary	146	Small flake of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	16.0	5.0	18.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449904	449904	CUNES 52-00-044	CUSAS 21, 147	Monaco2014CUSAS21	primary	147	Small flake of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	12.0	4.0	17.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
P449905	449905	CUNES 52-00-045	CUSAS 21, 148	Monaco2014CUSAS21	primary	148	Small flake of a tablet with unclear contents. Possibly dealing with cereals, and a field.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	14.0	4.0	18.0										undetermined											0		0		0		0				 barley	0	0			0	0	0	0		
